img_rmbg_path,tsne-0,tsne-1
/home/put_data/moth/data/whole_crop/A38-20140728-028.png,33.979168,-52.902584
/home/put_data/moth/data/whole_crop/A34-20140428-061.png,-2.3248613,41.703735
/home/put_data/moth/data/whole_crop/V02-20141124-061.png,-13.542463,4.13799
/home/put_data/moth/data/whole_crop/V23-20150920-006.png,-50.828323,-5.856023
/home/put_data/moth/data/whole_crop/V10-20130413-003.png,-51.668655,-3.6265924
/home/put_data/moth/data/whole_crop/V10-20140530-023.png,5.0657983,13.06894
/home/put_data/moth/data/whole_crop/V01-20140624-061.png,9.081666,-1.7108166
/home/put_data/moth/data/whole_crop/V04-20140721-132.png,-35.793873,41.411774
/home/put_data/moth/data/whole_crop/A48-20160222-055.png,-44.916565,32.329075
/home/put_data/moth/data/whole_crop/V02-20140303-012.png,0.723625,13.865472
/home/put_data/moth/data/whole_crop/A37-20140303-022.png,9.283585,-6.24115
/home/put_data/moth/data/whole_crop/V15-20140627-037.png,-41.60905,-33.165485
/home/put_data/moth/data/whole_crop/V17-20140816-029.png,-26.53142,-2.9886193
/home/put_data/moth/data/whole_crop/V15-20151010-031.png,-24.218868,-44.312298
/home/put_data/moth/data/whole_crop/A46-20160602-224.png,-6.645171,13.505245
/home/put_data/moth/data/whole_crop/A46-20160223-067.png,-8.356365,-27.174833
/home/put_data/moth/data/whole_crop/A48-20150512-119.png,38.177254,23.746965
/home/put_data/moth/data/whole_crop/A48-20160601-290.png,0.074354,43.343536
/home/put_data/moth/data/whole_crop/V04-20150920-124.png,-47.750244,40.640965
/home/put_data/moth/data/whole_crop/V17-20140816-070.png,9.732181,-83.587166
/home/put_data/moth/data/whole_crop/V18-20151007-017.png,10.971532,-58.640476
/home/put_data/moth/data/whole_crop/V18-20150211-009.png,13.411451,19.117006
/home/put_data/moth/data/whole_crop/A35-20160712-035.png,-10.5529995,-10.408826
/home/put_data/moth/data/whole_crop/V03-20130708-076.png,-32.750706,42.836018
/home/put_data/moth/data/whole_crop/V02-20140204-065.png,1.2287514,-17.890274
/home/put_data/moth/data/whole_crop/A36-20130606-053.png,3.36497,-15.997897
/home/put_data/moth/data/whole_crop/A43-20160503-155.png,17.195831,8.698444
/home/put_data/moth/data/whole_crop/V04-20140530-045.png,9.304552,52.635147
/home/put_data/moth/data/whole_crop/V02-20140721-079.png,-40.99117,-34.396317
/home/put_data/moth/data/whole_crop/V20-20151212-057.png,-32.84237,35.51455
/home/put_data/moth/data/whole_crop/V04-20140425-025.png,-7.5517,49.780796
/home/put_data/moth/data/whole_crop/A34-20140826-013.png,36.12762,44.908234
/home/put_data/moth/data/whole_crop/V11-20130508-024.png,-19.625751,26.322437
/home/put_data/moth/data/whole_crop/V20-20150720-074.png,-0.9216356,-40.804024
/home/put_data/moth/data/whole_crop/V25-20160604-004.png,-23.66343,9.165587
/home/put_data/moth/data/whole_crop/V20-20150720-006.png,7.8268204,-15.815374
/home/put_data/moth/data/whole_crop/A43-20150611-133.png,3.7823093,-32.39575
/home/put_data/moth/data/whole_crop/V24-20160312-106.png,-17.410988,39.803173
/home/put_data/moth/data/whole_crop/V02-20140721-040.png,-7.4996395,-54.504894
/home/put_data/moth/data/whole_crop/V28-20160509-045.png,10.929346,49.325607
/home/put_data/moth/data/whole_crop/V09-20140524-020.png,5.8303814,-10.4946575
/home/put_data/moth/data/whole_crop/V20-20150720-082.png,30.22997,44.21599
/home/put_data/moth/data/whole_crop/V06-20130805-119.png,18.316658,-68.085236
/home/put_data/moth/data/whole_crop/V07-20140704-032.png,14.286313,11.753661
/home/put_data/moth/data/whole_crop/V23-20150515-011.png,-4.651655,-58.035645
/home/put_data/moth/data/whole_crop/V13-20150904-055.png,29.887592,4.324155
/home/put_data/moth/data/whole_crop/V24-20160109-032.png,17.385355,-32.397583
/home/put_data/moth/data/whole_crop/V15-20140425-027.png,-12.355502,-23.082134
/home/put_data/moth/data/whole_crop/A38-20140925-001.png,-20.237442,39.88497
/home/put_data/moth/data/whole_crop/V11-20140308-056.png,-34.32097,56.741787
/home/put_data/moth/data/whole_crop/V03-20141027-068.png,-23.652067,44.583458
/home/put_data/moth/data/whole_crop/V19-20151113-057.png,-40.77507,-32.206036
/home/put_data/moth/data/whole_crop/V20-20151016-029.png,13.161238,-70.238045
/home/put_data/moth/data/whole_crop/A34-20130709-101.png,-5.3158317,-42.12972
/home/put_data/moth/data/whole_crop/A37-20150610-008.png,4.1264706,-48.376785
/home/put_data/moth/data/whole_crop/A34-20140626-027.png,10.744129,-21.105305
/home/put_data/moth/data/whole_crop/V09-20140719-011.png,3.2949986,-8.53617
/home/put_data/moth/data/whole_crop/A41-20140206-055.png,26.342157,22.50856
/home/put_data/moth/data/whole_crop/A47-20160425-135.png,13.178958,54.06425
/home/put_data/moth/data/whole_crop/V13-20131102-100.png,8.283589,-10.973626
/home/put_data/moth/data/whole_crop/V22-20150816-006.png,6.805389,-52.049896
/home/put_data/moth/data/whole_crop/V12-20131223-015.png,-42.555058,31.276615
/home/put_data/moth/data/whole_crop/V02-20140721-060.png,9.783459,-8.855704
/home/put_data/moth/data/whole_crop/V04-20150320-064.png,-50.68546,31.131048
/home/put_data/moth/data/whole_crop/V12-20140316-003.png,-29.424126,46.99421
/home/put_data/moth/data/whole_crop/V17-20140412-032.png,1.32212,-0.63999707
/home/put_data/moth/data/whole_crop/V16-20131004-021.png,7.029991,9.4524
/home/put_data/moth/data/whole_crop/A52-20151110-250.png,12.090437,44.546604
/home/put_data/moth/data/whole_crop/V06-20150320-016.png,-5.3238554,-21.455425
/home/put_data/moth/data/whole_crop/V21-20150426-027.png,-40.18149,-34.158405
/home/put_data/moth/data/whole_crop/V18-20150610-005.png,0.67489266,-32.91002
/home/put_data/moth/data/whole_crop/V02-20141022-012.png,0.6529808,-15.252422
/home/put_data/moth/data/whole_crop/V28-20160604-039.png,-40.668888,-30.388102
/home/put_data/moth/data/whole_crop/V28-20160712-001.png,-10.694386,-35.63713
/home/put_data/moth/data/whole_crop/V01-20140624-077.png,11.123279,-39.186653
/home/put_data/moth/data/whole_crop/V06-20150612-046.png,-8.993888,-64.2782
/home/put_data/moth/data/whole_crop/A34-20140826-070.png,8.952033,22.11388
/home/put_data/moth/data/whole_crop/A35-20150609-227.png,-4.532431,-35.51344
/home/put_data/moth/data/whole_crop/V03-20131103-111.png,11.163362,23.525677
/home/put_data/moth/data/whole_crop/A45-20141118-009.png,-0.27190405,-15.347598
/home/put_data/moth/data/whole_crop/v01-20140425-032.png,19.90946,-56.440228
/home/put_data/moth/data/whole_crop/V24-20160514-025.png,21.785269,25.763784
/home/put_data/moth/data/whole_crop/A35-20141116-259.png,9.134267,-10.887374
/home/put_data/moth/data/whole_crop/V04-20140425-118.png,-20.936861,33.556213
/home/put_data/moth/data/whole_crop/V04-20150320-076.png,-42.781223,23.849873
/home/put_data/moth/data/whole_crop/A35-20160502-238.png,-4.8178906,-52.854248
/home/put_data/moth/data/whole_crop/V10-20131004-009.png,14.656134,-58.947838
/home/put_data/moth/data/whole_crop/V06-20131101-002.png,-22.150557,-0.009010259
/home/put_data/moth/data/whole_crop/A42-20140430-078.png,20.648254,-77.10676
/home/put_data/moth/data/whole_crop/V07-20140704-040.png,-3.0809236,-39.99436
/home/put_data/moth/data/whole_crop/V03-20140303-106.png,15.597775,58.642704
/home/put_data/moth/data/whole_crop/V12-20131223-030.png,-47.328194,25.52736
/home/put_data/moth/data/whole_crop/V06-20130805-058.png,6.3228726,-57.400326
/home/put_data/moth/data/whole_crop/V29-20160827-029.png,-12.5124035,32.23528
/home/put_data/moth/data/whole_crop/V19-20150612-015.png,24.503498,39.625538
/home/put_data/moth/data/whole_crop/V04-20150320-137.png,23.907032,44.88401
/home/put_data/moth/data/whole_crop/A46-20160705-129.png,8.981512,15.829951
/home/put_data/moth/data/whole_crop/A52-20151110-082.png,-39.170906,27.410229
/home/put_data/moth/data/whole_crop/A35-20150811-015.png,-53.104042,-6.552939
/home/put_data/moth/data/whole_crop/A41-20140325-110.png,-16.755291,36.47399
/home/put_data/moth/data/whole_crop/A38-20140925-082.png,28.318003,30.905077
/home/put_data/moth/data/whole_crop/V13-20130608-052.png,1.2582873,7.223956
/home/put_data/moth/data/whole_crop/V02-20140101-099.png,-5.560317,-25.009493
/home/put_data/moth/data/whole_crop/V11-20130508-047.png,-31.91582,54.562325
/home/put_data/moth/data/whole_crop/V28-20160604-067.png,18.625122,35.666096
/home/put_data/moth/data/whole_crop/V03-20140102-016.png,12.204133,37.271328
/home/put_data/moth/data/whole_crop/A52-20160704-006.png,-15.682973,53.207054
/home/put_data/moth/data/whole_crop/V13-20130608-089.png,1.6470361,-46.59188
/home/put_data/moth/data/whole_crop/A35-20140923-246.png,5.939934,-6.0274897
/home/put_data/moth/data/whole_crop/V04-20150223-076.png,-39.23083,43.889256
/home/put_data/moth/data/whole_crop/V19-20150515-007.png,24.176432,39.21134
/home/put_data/moth/data/whole_crop/V18-20160701-030.png,21.506481,3.1698558
/home/put_data/moth/data/whole_crop/V22-20160417-002.png,-1.068201,-60.075024
/home/put_data/moth/data/whole_crop/V20-20150515-072.png,7.4040475,-19.81279
/home/put_data/moth/data/whole_crop/A47-20151110-025.png,0.16351037,60.800274
/home/put_data/moth/data/whole_crop/A35-20150409-006.png,-55.003456,-4.7942433
/home/put_data/moth/data/whole_crop/A46-20160426-092.png,-16.668324,38.362602
/home/put_data/moth/data/whole_crop/V02-20140303-103.png,15.799484,-67.45296
/home/put_data/moth/data/whole_crop/A35-20150212-079.png,-3.9350917,-56.5668
/home/put_data/moth/data/whole_crop/V07-20131108-047.png,16.08466,-68.68946
/home/put_data/moth/data/whole_crop/V09-20140104-007.png,1.4868132,-5.833674
/home/put_data/moth/data/whole_crop/V17-20140816-031.png,44.931973,16.100315
/home/put_data/moth/data/whole_crop/V12-20130910-116.png,20.192596,56.38036
/home/put_data/moth/data/whole_crop/V28-20160604-075.png,-19.411127,-27.8101
/home/put_data/moth/data/whole_crop/A46-20160705-149.png,11.950075,-31.019613
/home/put_data/moth/data/whole_crop/A46-20160602-016.png,-11.700377,-49.48793
/home/put_data/moth/data/whole_crop/V04-20150223-130.png,-40.03418,24.99827
/home/put_data/moth/data/whole_crop/V10-20140530-015.png,2.6558194,-23.43238
/home/put_data/moth/data/whole_crop/V11-20130414-103.png,16.511568,-6.5190024
/home/put_data/moth/data/whole_crop/V11-20130810-012.png,21.282959,60.17937
/home/put_data/moth/data/whole_crop/A46-20160426-211.png,40.45236,7.418133
/home/put_data/moth/data/whole_crop/V04-20150223-125.png,-47.4389,24.721676
/home/put_data/moth/data/whole_crop/V06-20130805-010.png,-6.683149,-51.867023
/home/put_data/moth/data/whole_crop/V27-20160319-011.png,-30.133888,48.430557
/home/put_data/moth/data/whole_crop/V13-20130608-004.png,7.614922,-55.846397
/home/put_data/moth/data/whole_crop/V02-20130603-123.png,17.689392,-64.74468
/home/put_data/moth/data/whole_crop/A46-20160119-038.png,12.160446,29.60839
/home/put_data/moth/data/whole_crop/A35-20151014-071.png,18.868196,-18.046719
/home/put_data/moth/data/whole_crop/V17-20151205-113.png,10.002656,-42.264935
/home/put_data/moth/data/whole_crop/A39-20130807-047.png,-13.264226,-60.90206
/home/put_data/moth/data/whole_crop/V09-20140524-068.png,-0.09922957,-31.966677
/home/put_data/moth/data/whole_crop/V12-20131223-083.png,11.218484,23.285795
/home/put_data/moth/data/whole_crop/V17-20140322-033.png,-2.1928911,18.966461
/home/put_data/moth/data/whole_crop/V25-20160604-033.png,-19.424385,-49.781704
/home/put_data/moth/data/whole_crop/V24-20160730-010.png,14.323581,-10.568056
/home/put_data/moth/data/whole_crop/V20-20150417-052.png,-8.254117,-64.281494
/home/put_data/moth/data/whole_crop/A46-20160119-070.png,-6.58349,-68.26434
/home/put_data/moth/data/whole_crop/A35-20160307-084.png,13.940724,8.699204
/home/put_data/moth/data/whole_crop/V12-20131223-006.png,30.85987,51.885254
/home/put_data/moth/data/whole_crop/A48-20150318-097.png,-32.130505,53.17952
/home/put_data/moth/data/whole_crop/V04-20150920-094.png,30.133709,52.664265
/home/put_data/moth/data/whole_crop/V03-20130510-140.png,-4.6310124,42.714695
/home/put_data/moth/data/whole_crop/V03-20140612-032.png,-12.198794,31.994783
/home/put_data/moth/data/whole_crop/A47-20151110-130.png,4.423187,14.322911
/home/put_data/moth/data/whole_crop/A40-20140924-101.png,-12.0538435,-38.258377
/home/put_data/moth/data/whole_crop/V05-20140226-002.png,-4.5753894,-64.08754
/home/put_data/moth/data/whole_crop/V17-20140607-070.png,22.74022,-14.915728
/home/put_data/moth/data/whole_crop/V04-20150223-131.png,-20.822409,47.408466
/home/put_data/moth/data/whole_crop/V16-20130728-001.png,5.7139244,-11.816948
/home/put_data/moth/data/whole_crop/V06-20150911-073.png,16.050932,-27.232584
/home/put_data/moth/data/whole_crop/V12-20131223-047.png,-48.614006,25.472471
/home/put_data/moth/data/whole_crop/A37-20140729-086.png,25.432207,-82.19267
/home/put_data/moth/data/whole_crop/A43-20150611-197.png,30.75598,-39.99891
/home/put_data/moth/data/whole_crop/A46-20150319-104.png,5.420594,26.41358
/home/put_data/moth/data/whole_crop/V15-20140327-012.png,2.097045,-55.627804
/home/put_data/moth/data/whole_crop/A35-20160502-031.png,3.6619906,-19.6172
/home/put_data/moth/data/whole_crop/A35-20160502-134.png,-18.100967,39.908142
/home/put_data/moth/data/whole_crop/A48-20160601-018.png,-19.421124,58.934727
/home/put_data/moth/data/whole_crop/A35-20160712-029.png,-5.246716,-39.808094
/home/put_data/moth/data/whole_crop/V04-20130606-094.png,3.0284202,53.9572
/home/put_data/moth/data/whole_crop/A39-20130807-064.png,10.585763,5.51914
/home/put_data/moth/data/whole_crop/B29-20131018-052.png,14.482641,-27.620314
/home/put_data/moth/data/whole_crop/V03-20150422-011.png,-13.410793,37.38427
/home/put_data/moth/data/whole_crop/V02-20131201-019.png,14.667458,-9.188882
/home/put_data/moth/data/whole_crop/A37-20130806-063.png,-14.420729,-10.525909
/home/put_data/moth/data/whole_crop/A35-20160502-180.png,40.773014,7.968305
/home/put_data/moth/data/whole_crop/V17-20140607-114.png,12.05633,15.947281
/home/put_data/moth/data/whole_crop/A43-20150408-015.png,22.453716,-81.56579
/home/put_data/moth/data/whole_crop/A35-20140302-005.png,-2.501514,18.016747
/home/put_data/moth/data/whole_crop/V23-20150920-026.png,-43.584408,-29.981117
/home/put_data/moth/data/whole_crop/A46-20150128-116.png,2.5031617,46.69455
/home/put_data/moth/data/whole_crop/V14-20130725-043.png,26.63177,6.590184
/home/put_data/moth/data/whole_crop/V11-20140308-046.png,27.598581,11.772435
/home/put_data/moth/data/whole_crop/V06-20140502-019.png,15.589721,22.867056
/home/put_data/moth/data/whole_crop/V13-20130928-009.png,7.869973,-4.7903256
/home/put_data/moth/data/whole_crop/V11-20140111-046.png,-14.784939,33.996605
/home/put_data/moth/data/whole_crop/V16-20140221-002.png,-13.191027,-29.623737
/home/put_data/moth/data/whole_crop/V11-20140111-013.png,12.639658,-15.548175
/home/put_data/moth/data/whole_crop/A47-20151110-113.png,22.039652,-41.052708
/home/put_data/moth/data/whole_crop/V12-20131128-081.png,-48.916645,26.99739
/home/put_data/moth/data/whole_crop/A42-20160308-059.png,17.160797,11.434721
/home/put_data/moth/data/whole_crop/V15-20140926-021.png,22.906078,6.110375
/home/put_data/moth/data/whole_crop/A34-20140626-009.png,13.63776,41.3249
/home/put_data/moth/data/whole_crop/A37-20140303-045.png,-33.93122,38.846626
/home/put_data/moth/data/whole_crop/V11-20130907-050.png,6.636508,37.68405
/home/put_data/moth/data/whole_crop/A47-20150318-045.png,25.249504,59.944416
/home/put_data/moth/data/whole_crop/V20-20150515-070.png,-11.238117,-50.000385
/home/put_data/moth/data/whole_crop/V29-20160827-034.png,-26.013996,38.611416
/home/put_data/moth/data/whole_crop/A35-20130605-081.png,-6.007914,-68.63794
/home/put_data/moth/data/whole_crop/V06-20141024-043.png,12.979949,-35.69223
/home/put_data/moth/data/whole_crop/V02-20140303-118.png,-1.0947183,-15.261378
/home/put_data/moth/data/whole_crop/A52-20151110-226.png,14.846492,44.86116
/home/put_data/moth/data/whole_crop/V19-20150515-014.png,34.32009,-52.335983
/home/put_data/moth/data/whole_crop/V28-20160509-021.png,-1.4252383,-31.195347
/home/put_data/moth/data/whole_crop/A37-20150610-006.png,8.420034,-13.676873
/home/put_data/moth/data/whole_crop/V19-20150417-066.png,22.279797,36.563812
/home/put_data/moth/data/whole_crop/V11-20130608-055.png,15.588546,46.669388
/home/put_data/moth/data/whole_crop/V23-20150811-056.png,16.16584,-68.29513
/home/put_data/moth/data/whole_crop/A43-20160713-096.png,18.598389,-68.06025
/home/put_data/moth/data/whole_crop/A42-20160308-006.png,-3.1621518,-42.39108
/home/put_data/moth/data/whole_crop/A48-20160601-195.png,-7.6073956,28.225683
/home/put_data/moth/data/whole_crop/A42-20140922-054.png,30.600933,-39.497124
/home/put_data/moth/data/whole_crop/V22-20150718-004.png,26.57412,16.526617
/home/put_data/moth/data/whole_crop/A35-20150609-232.png,-3.206838,-11.7247925
/home/put_data/moth/data/whole_crop/A46-20150128-052.png,41.038334,31.046515
/home/put_data/moth/data/whole_crop/A35-20141116-171.png,20.058096,43.486336
/home/put_data/moth/data/whole_crop/A52-20160601-014.png,-23.203629,34.000286
/home/put_data/moth/data/whole_crop/V28-20160712-007.png,24.920872,-80.517044
/home/put_data/moth/data/whole_crop/V15-20140926-039.png,-17.64889,-61.633537
/home/put_data/moth/data/whole_crop/V03-20131201-020.png,-7.687299,29.42297
/home/put_data/moth/data/whole_crop/A38-20130805-125.png,29.885288,4.335011
/home/put_data/moth/data/whole_crop/B28-20131017-031.png,-5.501049,-69.10965
/home/put_data/moth/data/whole_crop/V06-20140103-046.png,-3.6110373,-40.722473
/home/put_data/moth/data/whole_crop/V06-20140820-018.png,-7.06309,-44.8141
/home/put_data/moth/data/whole_crop/V11-20131109-095.png,-24.515478,38.16006
/home/put_data/moth/data/whole_crop/V12-20140809-207.png,19.245752,56.24836
/home/put_data/moth/data/whole_crop/V01-20160606-043.png,-39.887543,-31.013905
/home/put_data/moth/data/whole_crop/A48-20160425-096.png,-48.516094,43.34786
/home/put_data/moth/data/whole_crop/V22-20160608-028.png,24.23602,-78.46395
/home/put_data/moth/data/whole_crop/V12-20131223-084.png,-19.204742,25.931866
/home/put_data/moth/data/whole_crop/V07-20140704-081.png,-35.946007,-35.497772
/home/put_data/moth/data/whole_crop/V03-20130409-137.png,-30.88674,52.125122
/home/put_data/moth/data/whole_crop/V03-20130409-143.png,-40.916237,49.471172
/home/put_data/moth/data/whole_crop/V24-20160730-107.png,-7.4678173,46.065372
/home/put_data/moth/data/whole_crop/A46-20160426-180.png,22.368729,61.861526
/home/put_data/moth/data/whole_crop/A43-20160503-180.png,22.110407,-46.857307
/home/put_data/moth/data/whole_crop/V11-20130608-088.png,-9.19948,-54.94267
/home/put_data/moth/data/whole_crop/V08-20130802-052.png,13.40241,-66.4033
/home/put_data/moth/data/whole_crop/A41-20140325-013.png,0.10059752,-12.90261
/home/put_data/moth/data/whole_crop/V19-20151211-011.png,-52.120117,-3.8222315
/home/put_data/moth/data/whole_crop/A03-20150407-010.png,-9.946966,-29.758059
/home/put_data/moth/data/whole_crop/A34-20140826-091.png,-12.313448,-26.108664
/home/put_data/moth/data/whole_crop/A35-20151014-134.png,12.092108,44.550793
/home/put_data/moth/data/whole_crop/A46-20160119-012.png,-4.8661237,-20.765398
/home/put_data/moth/data/whole_crop/A48-20160601-092.png,21.071861,46.64943
/home/put_data/moth/data/whole_crop/V06-20150612-087.png,-2.3827114,-55.204304
/home/put_data/moth/data/whole_crop/A48-20150512-034.png,-37.133713,46.196064
/home/put_data/moth/data/whole_crop/A35-20150609-269.png,24.654985,4.29509
/home/put_data/moth/data/whole_crop/A38-20140325-035.png,-12.934725,33.170006
/home/put_data/moth/data/whole_crop/A35-20130605-064.png,13.902585,-72.73924
/home/put_data/moth/data/whole_crop/V19-20150717-056.png,-14.136815,-64.17869
/home/put_data/moth/data/whole_crop/V04-20140721-138.png,11.858222,62.66017
/home/put_data/moth/data/whole_crop/V20-20150417-106.png,-13.087163,-33.615818
/home/put_data/moth/data/whole_crop/A46-20150128-007.png,-28.354706,43.95583
/home/put_data/moth/data/whole_crop/V17-20140607-093.png,11.30403,57.784447
/home/put_data/moth/data/whole_crop/A43-20160308-112.png,33.85219,30.447054
/home/put_data/moth/data/whole_crop/V15-20140721-052.png,24.6558,-34.550602
/home/put_data/moth/data/whole_crop/A35-20140728-061.png,-4.1883764,-6.6863546
/home/put_data/moth/data/whole_crop/V06-20141024-016.png,6.1946836,-52.366932
/home/put_data/moth/data/whole_crop/V04-20140530-169.png,27.44658,52.774727
/home/put_data/moth/data/whole_crop/V18-20150804-062.png,17.019085,-71.48597
/home/put_data/moth/data/whole_crop/V11-20140208-018.png,30.453432,52.422947
/home/put_data/moth/data/whole_crop/V15-20151010-035.png,-14.842304,-31.181253
/home/put_data/moth/data/whole_crop/V05-20130607-004.png,-8.176017,-42.763695
/home/put_data/moth/data/whole_crop/V23-20151110-013.png,-0.0026374927,-59.260223
/home/put_data/moth/data/whole_crop/v08-20140301-027.png,-0.49162945,-9.913342
/home/put_data/moth/data/whole_crop/V15-20150516-028.png,14.728649,-14.5588255
/home/put_data/moth/data/whole_crop/A35-20140923-113.png,-0.73045665,-4.874233
/home/put_data/moth/data/whole_crop/A37-20130806-037.png,15.640233,-11.521078
/home/put_data/moth/data/whole_crop/A35-20140728-111.png,31.07153,-41.13062
/home/put_data/moth/data/whole_crop/V11-20130508-054.png,1.6294411,-24.981834
/home/put_data/moth/data/whole_crop/V07-20131108-009.png,21.601435,-25.753853
/home/put_data/moth/data/whole_crop/M13-20140429-017.png,25.880426,7.7705574
/home/put_data/moth/data/whole_crop/A43-20160503-028.png,-0.2589675,13.497074
/home/put_data/moth/data/whole_crop/V12-20131223-004.png,-39.124474,30.965384
/home/put_data/moth/data/whole_crop/A47-20160425-104.png,-23.819645,49.41798
/home/put_data/moth/data/whole_crop/A43-20150408-054.png,2.931856,10.284841
/home/put_data/moth/data/whole_crop/V02-20140204-053.png,-15.1832285,-63.76971
/home/put_data/moth/data/whole_crop/V12-20131028-057.png,-48.50013,27.547808
/home/put_data/moth/data/whole_crop/A34-20130506-005.png,18.647718,16.838314
/home/put_data/moth/data/whole_crop/A35-20141116-068.png,-22.130375,52.976295
/home/put_data/moth/data/whole_crop/V24-20160312-068.png,21.245745,15.195298
/home/put_data/moth/data/whole_crop/A38-20131203-001.png,23.514225,26.430712
/home/put_data/moth/data/whole_crop/V24-20160618-051.png,3.806477,-5.9071693
/home/put_data/moth/data/whole_crop/V03-20140303-140.png,-38.133125,28.996466
/home/put_data/moth/data/whole_crop/A42-20160308-047.png,2.1923292,-9.382307
/home/put_data/moth/data/whole_crop/V18-20150610-099.png,19.699316,29.19278
/home/put_data/moth/data/whole_crop/V28-20160604-043.png,24.21115,25.150047
/home/put_data/moth/data/whole_crop/A48-20160601-297.png,-23.926952,44.94586
/home/put_data/moth/data/whole_crop/V02-20141124-128.png,-5.0601006,-19.021683
/home/put_data/moth/data/whole_crop/V19-20151211-017.png,15.32928,3.672676
/home/put_data/moth/data/whole_crop/V19-20150612-039.png,5.717076,17.869587
/home/put_data/moth/data/whole_crop/A34-20140428-036.png,-20.048677,59.00069
/home/put_data/moth/data/whole_crop/A35-20150811-020.png,-50.750004,-4.28257
/home/put_data/moth/data/whole_crop/V27-20160105-015.png,-9.893138,47.553894
/home/put_data/moth/data/whole_crop/V04-20130606-019.png,-25.994713,40.15546
/home/put_data/moth/data/whole_crop/A34-20151209-150.png,-8.008649,50.4862
/home/put_data/moth/data/whole_crop/V06-20150612-035.png,24.700207,26.415522
/home/put_data/moth/data/whole_crop/V22-20151106-029.png,-17.459333,5.5635247
/home/put_data/moth/data/whole_crop/V04-20140530-172.png,-31.970823,39.62212
/home/put_data/moth/data/whole_crop/V04-20140530-004.png,10.332963,-15.231418
/home/put_data/moth/data/whole_crop/V20-20160331-070.png,-11.180109,-50.922585
/home/put_data/moth/data/whole_crop/V10-20130906-077.png,-0.37470168,-68.98006
/home/put_data/moth/data/whole_crop/A35-20141116-161.png,-3.115813,-55.814392
/home/put_data/moth/data/whole_crop/V23-20150424-004.png,-53.845367,-5.668915
/home/put_data/moth/data/whole_crop/A46-20160705-051.png,22.24708,-70.91624
/home/put_data/moth/data/whole_crop/V22-20150718-032.png,-13.98578,-48.201363
/home/put_data/moth/data/whole_crop/A38-20140728-081.png,4.9900494,-3.2442026
/home/put_data/moth/data/whole_crop/V29-20160827-028.png,30.195671,51.786453
/home/put_data/moth/data/whole_crop/A35-20130805-200.png,14.419772,-27.396973
/home/put_data/moth/data/whole_crop/V04-20140425-113.png,13.7928705,38.687344
/home/put_data/moth/data/whole_crop/A35-20141116-232.png,13.810987,-46.2582
/home/put_data/moth/data/whole_crop/A43-20160308-005.png,1.5157751,3.2114792
/home/put_data/moth/data/whole_crop/V04-20130411-076.png,-40.760437,29.806643
/home/put_data/moth/data/whole_crop/A43-20150408-083.png,11.710676,-8.940448
/home/put_data/moth/data/whole_crop/A35-20160307-147.png,17.291166,11.837909
/home/put_data/moth/data/whole_crop/V04-20151230-010.png,28.124573,50.526222
/home/put_data/moth/data/whole_crop/A47-20150318-063.png,-42.537117,38.98876
/home/put_data/moth/data/whole_crop/V20-20150417-017.png,6.615555,-33.208088
/home/put_data/moth/data/whole_crop/A35-20150811-121.png,-5.866936,-37.457268
/home/put_data/moth/data/whole_crop/V12-20130910-097.png,-41.565926,39.630104
/home/put_data/moth/data/whole_crop/V24-20160109-034.png,35.376453,35.990513
/home/put_data/moth/data/whole_crop/A46-20151111-061.png,20.016325,-70.115234
/home/put_data/moth/data/whole_crop/V03-20150422-040.png,-35.172535,42.359127
/home/put_data/moth/data/whole_crop/V03-20130809-027.png,-27.733204,54.635555
/home/put_data/moth/data/whole_crop/A43-20160308-195.png,22.64846,29.795616
/home/put_data/moth/data/whole_crop/V02-20130930-061.png,-2.4218585,-31.041304
/home/put_data/moth/data/whole_crop/V04-20130509-153.png,-0.5145484,44.020317
/home/put_data/moth/data/whole_crop/A52-20151110-014.png,36.196217,42.40923
/home/put_data/moth/data/whole_crop/A34-20151209-121.png,-38.317944,36.698036
/home/put_data/moth/data/whole_crop/A46-20160705-009.png,-21.502768,10.90442
/home/put_data/moth/data/whole_crop/V07-20140704-084.png,-43.094986,-30.052748
/home/put_data/moth/data/whole_crop/V03-20130708-014.png,-25.112432,36.059124
/home/put_data/moth/data/whole_crop/V09-20140205-036.png,12.686369,51.95187
/home/put_data/moth/data/whole_crop/V05-20140226-037.png,-0.91259146,-19.053928
/home/put_data/moth/data/whole_crop/V07-20140704-093.png,2.867499,-15.619382
/home/put_data/moth/data/whole_crop/A38-20140206-053.png,-0.09844058,18.847795
/home/put_data/moth/data/whole_crop/V25-20160514-025.png,-6.506893,-12.525952
/home/put_data/moth/data/whole_crop/V19-20150417-038.png,4.13926,-69.84431
/home/put_data/moth/data/whole_crop/A34-20140226-013.png,-1.434633,33.5928
/home/put_data/moth/data/whole_crop/A35-20160502-262.png,6.143078,-6.7713814
/home/put_data/moth/data/whole_crop/A48-20160425-121.png,-39.400776,35.569744
/home/put_data/moth/data/whole_crop/A46-20151111-224.png,13.6927395,-64.14401
/home/put_data/moth/data/whole_crop/V28-20160604-029.png,-12.191919,-56.76607
/home/put_data/moth/data/whole_crop/A43-20160308-173.png,-31.650251,54.118908
/home/put_data/moth/data/whole_crop/V15-20150815-003.png,28.37091,-83.00787
/home/put_data/moth/data/whole_crop/A43-20150408-070.png,24.20919,-49.10728
